,0,1
4673,1579128963,"(154.78, 24.47, 24.47, 112.67, 123.66)"
4674,1610729536,"(9.11, 6.44, 6.44, 133.99, 127.66)"
4675,2879002060,"(240.2, 58.17, 58.17, 102.37, 127.66)"
4676,1609710657,"(251.26, 4.72, 4.72, 139.3, 135.32)"
4677,0395816599,"(241.3, 244.58, 244.58, 190.61, 67.91)"
4678,0837367034,"(86.76, 32.71, 32.71, 120.81, 67.91)"
4679,0990805107,"(21.11, 126.05, 126.05, 126.92, 67.91)"
4680,0307946576,"(249.7, 251.04, 251.04, 193.76, 71.91)"
4681,1632151952,"(246.89, 130.91, 130.91, 183.12, 71.91)"
4682,1907568042,"(5.33, 2.81, 2.81, 39.96, 71.91)"
4683,158617200X,"(20.13, 14.32, 14.32, 64.32, 71.91)"
4684,1250034272,"(14.39, 10.12, 10.12, 81.28, 71.91)"
4685,1284038068,"(23.66, 118.47, 118.47, 107.15, 75.91)"
4686,155643376X,"(251.69, 249.64, 249.64, 204.04, 75.91)"
4687,0071493719,"(4.08, 3.9, 3.9, 69.41, 75.91)"
4688,1493009680,"(73.92, 51.6, 51.6, 117.08, 79.91)"
4689,1575423111,"(236.03, 112.47, 112.47, 159.83, 79.91)"
4690,1600106803,"(103.79, 160.3, 160.3, 154.55, 79.91)"
4691,0889224048,"(22.67, 131.27, 131.27, 131.22, 83.91)"
4692,0761177531,"(245.48, 238.78, 238.78, 166.13, 83.91)"
4693,1942321910,"(37.93, 230.28, 230.28, 155.8, 83.91)"
4694,0026359456,"(49.17, 34.87, 34.87, 136.71, 83.91)"
4695,1477717277,"(121.74, 190.06, 190.06, 165.9, 87.91)"
4696,1514802619,"(146.74, 173.31, 173.31, 126.75, 87.91)"
4697,1432936875,"(226.3, 182.47, 182.47, 126.04, 87.91)"
4698,1621572064,"(172.41, 40.87, 40.87, 110.4, 87.91)"
4699,1476766401,"(3.36, 184.82, 184.82, 121.53, 91.91)"
4700,0876307993,"(232.5, 50.81, 50.81, 151.31, 91.91)"
4701,1561585300,"(222.0, 47.48, 47.48, 171.41, 91.91)"
4702,1591847958,"(253.03, 252.12, 252.12, 228.33, 91.91)"
4703,1517560314,"(35.06, 182.4, 182.4, 149.13, 95.91)"
4704,0710000197,"(188.14, 71.51, 71.51, 177.41, 95.91)"
4705,1455515833,"(206.84, 8.94, 8.94, 132.77, 103.91)"
4706,0062307363,"(235.2, 62.45, 62.45, 179.15, 103.91)"
4707,970621092X,"(171.24, 28.38, 28.38, 101.89, 103.91)"
4708,1426211813,"(39.34, 77.32, 77.32, 128.23, 111.91)"
4709,1503099350,"(251.47, 251.86, 251.86, 175.63, 111.91)"
4710,0393052389,"(198.92, 15.07, 15.07, 102.57, 111.91)"
4711,0470289015,"(248.04, 251.09, 251.09, 177.26, 111.91)"
4712,0415885612,"(5.33, 215.81, 215.81, 179.66, 123.91)"
4713,0841239991,"(29.74, 47.41, 47.41, 92.18, 64.07)"
4714,1594603294,"(253.49, 253.44, 253.44, 162.85, 64.07)"
4715,0762744499,"(68.71, 107.65, 107.65, 79.35, 64.07)"
4716,1856691179,"(47.3, 42.03, 42.03, 75.97, 64.07)"
4717,1416297820,"(172.03, 186.56, 186.56, 180.58, 64.07)"
4718,0425265838,"(69.56, 33.7, 33.7, 131.32, 64.07)"
4719,0020100809,"(247.64, 246.79, 246.79, 177.0, 64.07)"
4720,1453821864,"(133.17, 46.69, 46.69, 137.86, 64.07)"
4721,0375725784,"(211.4, 194.65, 194.65, 143.25, 64.07)"
4722,1624591248,"(240.48, 153.69, 153.69, 140.18, 68.07)"
4723,0977128113,"(118.88, 39.98, 39.98, 92.76, 68.07)"
4724,1438840152,"(251.82, 250.6, 250.6, 216.26, 68.07)"
4725,0807741353,"(34.73, 32.06, 32.06, 55.01, 68.07)"
4726,1438075669,"(250.35, 248.5, 248.5, 215.46, 72.07)"
4727,1880524260,"(130.13, 67.72, 67.72, 106.3, 72.07)"
4728,1622424476,"(15.17, 5.94, 5.94, 89.38, 72.07)"
4729,1631140450,"(101.0, 79.75, 79.75, 110.79, 72.07)"
4730,0692445609,"(3.47, 125.84, 125.84, 90.07, 72.07)"
4731,1465043136,"(80.46, 40.57, 40.57, 101.27, 76.07)"
4732,0812977564,"(47.55, 28.27, 28.27, 67.27, 76.07)"
4733,0692405054,"(18.12, 111.84, 111.84, 127.51, 80.07)"
4734,0307478653,"(4.28, 4.04, 4.04, 110.36, 80.07)"
4735,1501106422,"(209.47, 62.88, 62.88, 130.92, 80.07)"
4736,B0073OGZWS,"(199.1, 52.28, 52.28, 189.1, 80.07)"
4737,0986351105,"(8.09, 4.17, 4.17, 63.57, 80.07)"
4738,0399176055,"(29.74, 33.9, 33.9, 110.1, 84.07)"
4739,1478478926,"(251.61, 85.55, 85.55, 175.86, 84.07)"
4740,0590397265,"(184.59, 31.13, 31.13, 82.67, 84.07)"
4741,1438003684,"(251.05, 250.69, 250.69, 190.62, 84.07)"
4742,1613250584,"(222.49, 229.49, 229.49, 143.2, 84.07)"
4743,151233975X,"(20.21, 163.44, 163.44, 143.69, 92.07)"
4744,0762746211,"(245.58, 61.28, 61.28, 164.81, 92.07)"
4745,0393242986,"(179.7, 91.9, 91.9, 140.5, 96.07)"
4746,1935274651,"(22.43, 175.57, 175.57, 123.11, 96.07)"
4747,0764106112,"(83.7, 193.18, 193.18, 135.73, 100.07)"
4748,B00251X7TS,"(204.67, 161.17, 161.17, 185.32, 104.07)"
4749,1930485158,"(243.52, 56.41, 56.41, 188.99, 104.07)"
4750,0761374639,"(6.92, 160.63, 160.63, 125.7, 104.07)"
4751,051626415X,"(198.53, 220.07, 220.07, 173.75, 104.07)"
4752,0515144665,"(218.42, 29.42, 29.42, 109.38, 108.07)"
4753,1503212831,"(251.72, 249.96, 249.96, 131.93, 108.07)"
4754,0395701325,"(197.84, 27.59, 27.59, 93.16, 108.07)"
4755,0823937674,"(86.17, 245.82, 245.82, 160.43, 112.07)"
4756,0595305571,"(226.94, 31.29, 31.29, 169.04, 112.07)"
4757,1845206592,"(204.95, 28.96, 28.96, 105.77, 112.07)"
4758,141146950X,"(3.05, 211.68, 211.68, 151.56, 120.07)"
4759,0760343969,"(238.73, 37.71, 37.71, 120.05, 120.07)"
4760,0768927005,"(192.05, 35.48, 35.48, 150.26, 120.07)"
4761,0393344126,"(234.4, 37.74, 37.74, 161.72, 124.07)"
4762,1118022270,"(9.36, 232.52, 232.52, 141.51, 128.14)"
4763,1454849509,"(195.8, 29.42, 29.42, 73.27, 128.14)"
4764,157612360X,"(7.99, 225.18, 225.18, 148.25, 136.14)"
4765,1118510100,"(9.36, 14.03, 14.03, 125.13, 136.14)"
4766,0062366688,"(14.2, 15.45, 15.45, 109.94, 2.26)"
4767,1936941112,"(180.29, 180.03, 180.03, 130.33, 2.26)"
4768,3943573095,"(2.69, 3.09, 3.09, 81.91, 2.26)"
4769,0321743725,"(250.55, 251.14, 251.14, 155.81, 2.51)"
4770,0472065211,"(243.79, 243.8, 243.8, 235.76, 2.51)"
4771,0226487954,"(35.21, 32.33, 32.33, 46.21, 2.51)"
4772,161689377X,"(103.63, 106.8, 106.8, 140.77, 2.51)"
4773,1577662334,"(1.19, 1.03, 1.03, 45.82, 2.76)"
4774,0262540428,"(124.03, 125.35, 125.35, 124.16, 3.01)"
4775,1909430161,"(42.25, 41.66, 41.66, 107.97, 3.01)"
4776,3869930691,"(254.29, 254.29, 254.29, 140.27, 3.26)"
4777,0300208804,"(197.61, 195.24, 195.24, 176.46, 4.02)"
4778,1595552464,"(4.33, 6.02, 6.02, 104.86, 4.02)"
4779,0815607261,"(52.73, 49.96, 49.96, 52.98, 4.27)"
4780,1936268663,"(100.38, 106.3, 106.3, 111.54, 4.52)"
4781,0300115296,"(36.58, 39.53, 39.53, 73.71, 4.52)"
4782,0849948355,"(11.69, 8.21, 8.21, 35.72, 4.77)"
4783,0745632211,"(254.49, 254.45, 254.45, 248.86, 4.77)"
4784,1250035333,"(36.22, 33.87, 33.87, 70.52, 5.27)"
4785,1455509779,"(165.21, 173.65, 173.65, 178.56, 5.52)"
4786,0143124463,"(17.97, 15.64, 15.64, 96.04, 5.52)"
4787,096297658X,"(248.85, 239.65, 239.65, 232.25, 5.77)"
4788,0314274367,"(132.09, 127.5, 127.5, 102.48, 5.77)"
4789,1433102072,"(252.97, 253.85, 253.85, 203.44, 6.27)"
4790,1901785157,"(16.55, 29.32, 29.32, 71.48, 6.27)"
4791,1566393523,"(79.25, 83.14, 83.14, 85.83, 6.52)"
4792,1849044201,"(126.73, 114.9, 114.9, 151.3, 6.77)"
4793,087081642X,"(68.74, 67.0, 67.0, 128.54, 6.77)"
4794,1517054281,"(25.17, 25.78, 25.78, 141.71, 7.02)"
4795,3869309156,"(241.93, 241.75, 241.75, 163.33, 7.02)"
4796,0785154086,"(35.38, 35.05, 35.05, 149.48, 7.02)"
4797,0674007077,"(17.92, 28.19, 28.19, 47.88, 7.27)"
4798,0691166390,"(250.56, 245.75, 245.75, 234.91, 7.27)"
4799,0807004634,"(34.35, 31.4, 31.4, 122.52, 7.27)"
4800,1451608403,"(246.4, 252.35, 252.35, 230.24, 7.52)"
4801,0471265179,"(251.68, 251.31, 251.31, 157.15, 7.52)"
4802,0859912973,"(213.05, 207.36, 207.36, 185.19, 7.77)"
4803,1780231091,"(169.76, 155.67, 155.67, 138.25, 7.77)"
4804,0425265463,"(54.69, 55.87, 55.87, 81.16, 7.77)"
4805,178076832X,"(10.38, 16.77, 16.77, 119.07, 8.54)"
4806,0231112556,"(220.72, 226.22, 226.22, 221.48, 8.54)"
4807,0486415953,"(59.96, 61.96, 61.96, 85.11, 9.04)"
4808,088740961X,"(28.93, 38.14, 38.14, 47.18, 9.54)"
4809,1608465187,"(159.58, 152.55, 152.55, 119.06, 10.04)"
4810,0399162704,"(167.83, 176.8, 176.8, 166.8, 10.04)"
4811,1515384985,"(159.17, 152.12, 152.12, 131.08, 10.04)"
4812,0199334552,"(46.41, 44.44, 44.44, 80.19, 10.04)"
4813,0801035899,"(156.26, 150.22, 150.22, 115.45, 10.04)"
4814,0310723086,"(51.92, 35.23, 35.23, 92.68, 11.04)"
4815,1517485266,"(75.58, 68.91, 68.91, 118.73, 11.04)"
4816,0345509617,"(109.66, 131.93, 131.93, 112.1, 11.54)"
4817,1482504081,"(185.86, 187.66, 187.66, 152.14, 11.54)"
4818,0199937346,"(236.77, 218.84, 218.84, 229.56, 12.04)"
4819,1939633281,"(44.85, 35.66, 35.66, 76.39, 12.04)"
4820,0472084720,"(249.65, 248.54, 248.54, 182.89, 12.04)"
4821,B0088QI66I,"(184.43, 174.23, 174.23, 141.75, 12.04)"
4822,0425257835,"(93.12, 79.04, 79.04, 133.56, 12.54)"
4823,0671617680,"(4.02, 4.87, 4.87, 22.14, 13.04)"
4824,1414348282,"(3.54, 3.1, 3.1, 48.51, 13.04)"
4825,0521768063,"(0.63, 0.76, 0.76, 21.95, 13.54)"
4826,1137501510,"(113.46, 119.96, 119.96, 115.8, 13.54)"
4827,1622500156,"(54.28, 58.07, 58.07, 60.38, 13.54)"
4828,B00C69HF0G,"(235.31, 237.29, 237.29, 215.48, 14.04)"
4829,091350713X,"(57.49, 43.52, 43.52, 112.79, 14.04)"
4830,0851987842,"(222.62, 233.59, 233.59, 223.99, 14.04)"
4831,0692259015,"(5.62, 6.7, 6.7, 33.31, 14.54)"
4832,1551097893,"(210.51, 199.11, 199.11, 189.33, 14.54)"
4833,0465092942,"(181.83, 185.0, 185.0, 158.12, 14.54)"
4834,006185414X,"(203.86, 182.4, 182.4, 167.24, 14.54)"
4835,1627221379,"(226.98, 209.49, 209.49, 221.08, 14.54)"
4836,1600592945,"(177.43, 157.95, 157.95, 128.77, 15.04)"
4837,0143113496,"(253.2, 249.07, 249.07, 209.23, 15.04)"
4838,1908643412,"(254.81, 254.82, 254.82, 244.43, 15.04)"
4839,0810919028,"(179.76, 198.59, 198.59, 112.06, 15.04)"
4840,1405126604,"(72.17, 84.69, 84.69, 67.56, 15.04)"
4841,0425275566,"(148.67, 127.12, 127.12, 132.04, 15.54)"
4842,1451644736,"(244.6, 217.84, 217.84, 229.32, 15.54)"
4843,1508601062,"(200.68, 170.67, 170.67, 167.23, 15.54)"
4844,3899556364,"(253.92, 253.75, 253.75, 205.57, 15.54)"
4845,1780285426,"(254.47, 254.55, 254.55, 243.84, 16.08)"
4846,0674736567,"(1.91, 1.89, 1.89, 69.52, 16.08)"
4847,0762418303,"(253.95, 253.06, 253.06, 223.61, 16.08)"
4848,0679781587,"(119.79, 107.96, 107.96, 106.3, 17.08)"
4849,0313359210,"(42.0, 46.19, 46.19, 52.73, 17.08)"
4850,1885696108,"(77.86, 61.68, 61.68, 85.45, 18.08)"
4851,0759122423,"(32.68, 43.56, 43.56, 76.71, 18.08)"
4852,0310340845,"(232.36, 238.84, 238.84, 223.57, 18.08)"
4853,1476784884,"(59.48, 88.85, 88.85, 83.9, 18.08)"
4854,1942428243,"(41.71, 19.1, 19.1, 98.15, 18.08)"
4855,0674018257,"(251.65, 248.34, 248.34, 201.93, 19.08)"
4856,1568218974,"(46.21, 50.97, 50.97, 94.91, 19.08)"
4857,0307279898,"(209.76, 208.23, 208.23, 198.61, 19.08)"
4858,098124050X,"(238.45, 232.41, 232.41, 202.78, 20.08)"
4859,0553385682,"(215.25, 182.23, 182.23, 184.04, 20.08)"
4860,8431608943,"(87.83, 21.76, 21.76, 78.35, 20.08)"
4861,0714870285,"(183.26, 165.52, 165.52, 133.51, 20.08)"
4862,0738728004,"(22.48, 32.37, 32.37, 59.24, 21.08)"
4863,0140445773,"(21.83, 17.36, 17.36, 39.92, 21.08)"
4864,1476748381,"(159.96, 165.37, 165.37, 105.48, 21.08)"
4865,9058565106,"(253.52, 254.12, 254.12, 235.65, 22.08)"
4866,1408181673,"(208.4, 222.8, 222.8, 125.83, 22.08)"
4867,1133586554,"(253.36, 253.67, 253.67, 160.97, 23.08)"
4868,149967922X,"(5.57, 2.52, 2.52, 43.67, 24.08)"
4869,1589019105,"(69.01, 127.42, 127.42, 95.59, 24.08)"
4870,1844676269,"(42.25, 73.38, 73.38, 70.12, 24.08)"
4871,0800794753,"(19.25, 19.53, 19.53, 113.0, 24.08)"
4872,093916549X,"(109.59, 74.66, 74.66, 103.0, 24.08)"
4873,054542495X,"(240.82, 242.28, 242.28, 167.66, 24.08)"
4874,081355389X,"(227.57, 219.8, 219.8, 175.85, 24.08)"
4875,0062506048,"(231.05, 225.93, 225.93, 160.75, 24.08)"
4876,1287821693,"(42.9, 96.06, 96.06, 68.85, 24.08)"
4877,1614388377,"(46.59, 26.57, 26.57, 103.62, 24.08)"
4878,1494288540,"(32.86, 13.06, 13.06, 103.17, 24.08)"
4879,0935216685,"(45.25, 16.53, 16.53, 106.05, 25.08)"
4880,0745325459,"(75.56, 67.86, 67.86, 150.41, 25.08)"
4881,0547547986,"(134.87, 121.67, 121.67, 132.64, 25.08)"
4882,1617769274,"(201.14, 185.23, 185.23, 138.31, 25.08)"
4883,0800723104,"(77.89, 44.96, 44.96, 100.53, 25.08)"
4884,147280760X,"(142.74, 115.37, 115.37, 102.59, 25.08)"
4885,0827205384,"(108.75, 104.62, 104.62, 122.45, 26.08)"
4886,0312535376,"(213.92, 209.33, 209.33, 118.78, 26.08)"
4887,1612902049,"(252.72, 252.68, 252.68, 234.55, 26.08)"
4888,0198280424,"(252.85, 253.22, 253.22, 212.0, 26.08)"
4889,1492767042,"(91.79, 56.4, 56.4, 64.16, 26.08)"
4890,0738607452,"(252.53, 252.89, 252.89, 228.29, 26.08)"
4891,1592400477,"(253.91, 253.9, 253.9, 237.33, 27.08)"
4892,0312144776,"(14.96, 7.68, 7.68, 75.82, 27.08)"
4893,0760346739,"(44.65, 45.37, 45.37, 72.23, 27.08)"
4894,1936399296,"(1.62, 1.25, 1.25, 44.77, 27.08)"
4895,B00FFC2LTQ,"(254.57, 253.71, 253.71, 172.39, 27.08)"
4896,0316252085,"(251.75, 253.87, 253.87, 235.62, 28.08)"
4897,1514818639,"(45.18, 26.61, 26.61, 101.63, 28.08)"
4898,1494787962,"(55.07, 98.29, 98.29, 102.14, 28.08)"
4899,1300594233,"(17.28, 19.88, 19.88, 37.9, 28.08)"
4900,0060771747,"(245.28, 199.7, 199.7, 177.61, 28.08)"
4901,0898798639,"(18.72, 20.9, 20.9, 66.82, 28.08)"
4902,1937248305,"(52.08, 59.45, 59.45, 94.16, 28.08)"
4903,B015EOFX8A,"(62.47, 63.94, 63.94, 105.42, 28.08)"
4904,1628466979,"(5.39, 4.29, 4.29, 62.15, 28.08)"
4905,007802563X,"(149.93, 204.56, 204.56, 138.52, 29.08)"
4906,1412992338,"(75.43, 128.01, 128.01, 106.12, 29.08)"
4907,0198569343,"(249.39, 224.66, 224.66, 208.47, 29.08)"
4908,1465039392,"(25.8, 12.5, 12.5, 84.31, 29.08)"
4909,0127444831,"(3.66, 12.63, 12.63, 59.0, 29.08)"
4910,0872204707,"(217.03, 167.07, 167.07, 210.26, 29.08)"
4911,0061565261,"(4.58, 4.07, 4.07, 77.16, 30.08)"
4912,0199368201,"(197.3, 157.1, 157.1, 95.15, 30.08)"
4913,B0007DOGZA,"(38.44, 33.23, 33.23, 67.54, 30.08)"
4914,1568984391,"(253.58, 253.18, 253.18, 200.34, 30.08)"
4915,0312214871,"(29.0, 32.02, 32.02, 115.42, 30.08)"
4916,0415087015,"(90.14, 94.12, 94.12, 85.52, 30.08)"
4917,1780234422,"(7.85, 51.57, 51.57, 64.93, 30.08)"
4918,0425236579,"(31.33, 28.92, 28.92, 44.46, 30.08)"
4919,9881219639,"(239.49, 191.72, 191.72, 157.89, 30.08)"
4920,1477809732,"(9.51, 14.85, 14.85, 75.69, 30.08)"
4921,0307474712,"(8.24, 8.26, 8.26, 121.39, 31.08)"
4922,0756545102,"(6.0, 12.07, 12.07, 97.34, 31.08)"
4923,1934857955,"(78.95, 85.82, 85.82, 107.8, 31.08)"
4924,0300196598,"(13.24, 3.63, 3.63, 66.53, 31.08)"
4925,1770462287,"(251.83, 245.74, 245.74, 162.37, 31.08)"
4926,0062325892,"(243.6, 192.04, 192.04, 189.81, 31.08)"
4927,0750964227,"(87.49, 83.43, 83.43, 138.52, 31.08)"
4928,0802413854,"(253.75, 252.02, 252.02, 242.57, 31.08)"
4929,1568580894,"(1.76, 1.93, 1.93, 9.06, 31.08)"
4930,0199283842,"(36.92, 34.47, 34.47, 48.56, 31.08)"
4931,0768408407,"(95.88, 40.28, 40.28, 66.27, 32.16)"
4932,0830836969,"(252.59, 251.18, 251.18, 176.82, 32.16)"
4933,1583332499,"(252.18, 201.71, 201.71, 236.06, 32.16)"
4934,B00B9ZHINM,"(182.63, 226.67, 226.67, 196.43, 32.16)"
4935,0711230927,"(83.67, 40.29, 40.29, 83.6, 32.16)"
4936,1849815712,"(165.14, 181.33, 181.33, 145.62, 32.16)"
4937,1627987010,"(30.85, 23.24, 23.24, 68.26, 34.16)"
4938,0756641195,"(59.42, 87.59, 87.59, 119.77, 34.16)"
4939,1571986804,"(126.71, 99.93, 99.93, 118.94, 34.16)"
4940,151702000X,"(206.11, 170.69, 170.69, 144.29, 34.16)"
4941,158948021X,"(252.73, 237.57, 237.57, 231.38, 34.16)"
4942,193565473X,"(23.47, 21.6, 21.6, 121.72, 34.16)"
4943,0470343818,"(33.37, 19.53, 19.53, 74.13, 34.16)"
4944,161046107X,"(213.51, 176.06, 176.06, 158.04, 34.16)"
4945,B00BUWDCA2,"(44.46, 60.05, 60.05, 60.6, 34.16)"
4946,1101882913,"(242.18, 240.21, 240.21, 138.95, 34.16)"
4947,0899971822,"(73.67, 106.73, 106.73, 101.9, 34.16)"
4948,1465039708,"(200.63, 232.25, 232.25, 191.97, 36.16)"
4949,0451450051,"(211.41, 167.29, 167.29, 148.58, 36.16)"
4950,0307729982,"(210.25, 210.7, 210.7, 123.68, 36.16)"
4951,1872501672,"(254.08, 253.88, 253.88, 213.14, 36.16)"
4952,1590302613,"(251.93, 252.85, 252.85, 214.07, 36.16)"
4953,1452135185,"(240.13, 215.98, 215.98, 216.78, 36.16)"
4954,0198701314,"(128.84, 151.96, 151.96, 122.49, 36.16)"
4955,0761174427,"(9.14, 8.64, 8.64, 83.63, 38.16)"
4956,1400075475,"(221.94, 169.9, 169.9, 150.27, 38.16)"
4957,0142401757,"(227.61, 251.01, 251.01, 200.62, 38.16)"
4958,0757001637,"(51.81, 52.5, 52.5, 140.76, 38.16)"
4959,1452119015,"(158.87, 225.79, 225.79, 187.71, 38.16)"
4960,0192891847,"(253.37, 251.86, 251.86, 201.5, 40.16)"
4961,1517620724,"(11.37, 14.3, 14.3, 46.02, 40.16)"
4962,0133807770,"(187.12, 167.09, 167.09, 159.74, 40.16)"
4963,1438833164,"(77.23, 75.28, 75.28, 83.16, 40.16)"
4964,1563675862,"(124.97, 131.07, 131.07, 89.14, 42.16)"
4965,0393065995,"(253.57, 253.71, 253.71, 221.36, 42.16)"
4966,1909487341,"(223.18, 214.97, 214.97, 145.51, 42.16)"
4967,0425279588,"(159.89, 123.0, 123.0, 156.32, 42.16)"
4968,1612680461,"(229.35, 224.55, 224.55, 191.2, 42.16)"
4969,1587760606,"(251.89, 249.07, 249.07, 179.49, 42.16)"
4970,0991116305,"(54.54, 146.08, 146.08, 104.94, 42.16)"
4971,1410425479,"(251.99, 239.97, 239.97, 178.75, 44.16)"
4972,0132487500,"(250.38, 249.37, 249.37, 169.0, 44.16)"
4973,0754823873,"(242.63, 240.99, 240.99, 161.47, 44.16)"
4974,B00916SQNW,"(59.64, 153.64, 153.64, 102.93, 44.16)"
4975,081221692X,"(205.35, 120.08, 120.08, 165.04, 44.16)"
4976,0674064224,"(225.88, 251.21, 251.21, 229.92, 44.16)"
4977,0395892732,"(50.81, 30.67, 30.67, 67.17, 44.16)"
4978,1420046616,"(248.85, 246.19, 246.19, 156.21, 44.16)"
4979,0687082463,"(56.23, 46.27, 46.27, 72.19, 44.16)"
4980,1590178785,"(243.43, 202.78, 202.78, 208.67, 44.16)"
4981,1607744767,"(81.6, 102.4, 102.4, 94.16, 44.16)"
4982,0939837323,"(250.75, 179.56, 179.56, 211.96, 44.16)"
4983,0062319043,"(252.39, 252.29, 252.29, 220.72, 44.16)"
4984,0785830618,"(229.45, 151.96, 151.96, 146.18, 46.16)"
4985,0691026637,"(191.36, 94.54, 94.54, 180.12, 46.16)"
4986,0765356198,"(31.63, 18.39, 18.39, 102.04, 46.16)"
4987,0939868040,"(137.91, 214.39, 214.39, 155.69, 46.16)"
4988,1607745313,"(209.54, 223.61, 223.61, 138.28, 46.16)"
4989,0880291044,"(76.83, 32.99, 32.99, 90.23, 46.16)"
4990,1586380494,"(233.41, 135.02, 135.02, 160.49, 46.16)"
4991,0922915148,"(124.94, 118.28, 118.28, 141.47, 46.16)"
4992,0932194451,"(250.65, 250.93, 250.93, 211.31, 46.16)"
4993,068300610X,"(67.62, 15.15, 15.15, 97.81, 46.16)"
4994,1101872632,"(245.93, 237.99, 237.99, 194.47, 48.16)"
4995,0394749138,"(30.31, 22.26, 22.26, 143.55, 48.16)"
4996,1456576097,"(252.57, 252.43, 252.43, 217.56, 48.16)"
4997,1402766785,"(240.4, 155.1, 155.1, 202.53, 48.16)"
4998,B00UK7LSRM,"(206.48, 230.59, 230.59, 124.24, 48.16)"
4999,0300155239,"(184.19, 184.62, 184.62, 111.87, 48.16)"
5000,1934759058,"(95.87, 23.32, 23.32, 81.24, 48.16)"
5001,149764867X,"(219.46, 203.58, 203.58, 122.92, 50.16)"
5002,162113976X,"(39.33, 19.46, 19.46, 119.06, 50.16)"
5003,390619602X,"(51.34, 44.26, 44.26, 96.04, 50.16)"
5004,0831133627,"(149.98, 140.15, 140.15, 165.81, 50.16)"
5005,0842387471,"(225.69, 157.86, 157.86, 175.01, 50.16)"
5006,1438835779,"(138.06, 56.89, 56.89, 131.17, 50.16)"
5007,1881174034,"(246.65, 225.69, 225.69, 219.21, 50.16)"
5008,0990671704,"(9.01, 11.8, 11.8, 66.63, 52.16)"
5009,4805311673,"(251.29, 249.44, 249.44, 190.34, 52.16)"
5010,1568497024,"(226.29, 76.87, 76.87, 129.42, 52.16)"
5011,0618503455,"(5.08, 95.64, 95.64, 114.75, 52.16)"
5012,0451163966,"(116.84, 46.74, 46.74, 112.38, 52.16)"
5013,0671794175,"(21.54, 16.0, 16.0, 67.95, 54.16)"
5014,0299151646,"(59.28, 58.82, 58.82, 137.89, 54.16)"
5015,0761184880,"(249.01, 250.1, 250.1, 196.86, 54.16)"
5016,0135137829,"(225.39, 225.04, 225.04, 149.92, 54.16)"
5017,1634134850,"(40.68, 42.59, 42.59, 71.31, 54.16)"
5018,1593274130,"(249.57, 248.19, 248.19, 194.51, 54.16)"
5019,0312240503,"(34.78, 15.68, 15.68, 123.29, 54.16)"
5020,0394848837,"(32.75, 30.11, 30.11, 72.78, 54.16)"
5021,1843118890,"(1.53, 1.41, 1.41, 18.89, 56.16)"
5022,1555421962,"(220.37, 213.31, 213.31, 117.31, 56.16)"
5023,1624383297,"(140.55, 110.67, 110.67, 155.54, 56.16)"
5024,0470387807,"(41.06, 99.9, 99.9, 75.39, 56.16)"
5025,1402782640,"(71.76, 89.62, 89.62, 70.39, 56.16)"
5026,0345480864,"(141.03, 246.12, 246.12, 196.45, 56.16)"
5027,1482233975,"(15.97, 49.39, 49.39, 120.66, 58.16)"
5028,1581605021,"(44.13, 45.32, 45.32, 114.42, 58.16)"
5029,0486253864,"(165.88, 165.33, 165.33, 170.5, 58.16)"
5030,0805426795,"(245.89, 216.18, 216.18, 195.98, 58.16)"
5031,0440418046,"(43.84, 126.83, 126.83, 88.01, 58.16)"
5032,0736917829,"(238.49, 231.73, 231.73, 167.64, 58.16)"
5033,067172357X,"(232.79, 217.07, 217.07, 180.83, 58.16)"
5034,B00CTPB31Y,"(19.61, 8.62, 8.62, 75.53, 58.16)"
5035,B002LITS5C,"(209.69, 146.13, 146.13, 150.72, 58.16)"
5036,1604692634,"(33.1, 25.66, 25.66, 90.99, 58.16)"
5037,1568364407,"(51.94, 58.51, 58.51, 66.43, 58.16)"
5038,049590323X,"(202.49, 99.66, 99.66, 114.28, 58.16)"
5039,054567493X,"(142.07, 89.14, 89.14, 123.39, 58.16)"
5040,0460873121,"(9.6, 7.72, 7.72, 46.5, 58.16)"
5041,186126044X,"(47.73, 66.15, 66.15, 93.59, 58.16)"
5042,1455599700,"(228.98, 223.28, 223.28, 182.62, 58.16)"
5043,0205178073,"(7.53, 100.72, 100.72, 95.45, 60.16)"
5044,0316523755,"(247.93, 196.06, 196.06, 168.45, 60.16)"
5045,0307453405,"(143.77, 133.89, 133.89, 112.53, 60.16)"
5046,0965480194,"(6.88, 77.68, 77.68, 79.21, 60.16)"
5047,1840183713,"(158.36, 145.69, 145.69, 110.85, 60.16)"
5048,0812091086,"(249.9, 244.54, 244.54, 192.66, 60.16)"
5049,174360517X,"(25.13, 23.33, 23.33, 108.94, 62.16)"
5050,0870471090,"(24.89, 133.05, 133.05, 109.61, 62.16)"
5051,0887308554,"(13.35, 7.54, 7.54, 86.69, 62.16)"
5052,1517489563,"(159.46, 78.98, 78.98, 158.61, 62.16)"
5053,1565849949,"(37.56, 99.89, 99.89, 98.41, 62.16)"
5054,1884313469,"(75.47, 182.71, 182.71, 83.94, 62.16)"
5055,0064409597,"(253.51, 93.32, 93.32, 214.22, 62.16)"
5056,088128095X,"(241.24, 245.1, 245.1, 164.23, 64.32)"
5057,1250039185,"(250.68, 248.96, 248.96, 214.02, 64.32)"
5058,0470464712,"(132.63, 96.6, 96.6, 146.1, 64.32)"
5059,1465435689,"(248.96, 247.34, 247.34, 169.3, 68.32)"
